縣市別,年份,調查站_座標_經度,調查站_座標_緯度,總計_流量(PCU)
彰化縣,106,120.31231,23.53005,"15,315"
彰化縣,106,120.31231,23.53005,"15,719"
彰化縣,106,120.301747,23.513470,"9,293"
彰化縣,106,120.301747,23.513470,"9,170"
彰化縣,106,120.28069,23.492871,"5,422"
彰化縣,106,120.28069,23.492871,"5,798"
台中市,106,120.38572,24.12578,"22,985"
台中市,106,120.38572,24.12578,"30,331"
台中市,106,120.4067,24.10414,"37,202"
台中市,106,120.4067,24.10414,"39,045"
台中市,106,120.40156,24.08434,"20,718"
台中市,106,120.40156,24.08434,"20,008"
台中市,106,120.3891,24.06260,"19,680"
台中市,106,120.3891,24.06260,"19,342"
台中市,106,120.36565,24.06217,"24,020"
台中市,106,120.36565,24.06217,"24,802"
彰化縣,106,120.341067,24.53487,"21,019"
彰化縣,106,120.341067,24.53487,"19,810"
彰化縣,106,120.32114,24.05293,"20,883"
彰化縣,106,120.32114,24.05293,"19,499"
苗栗縣,106,120.51267,24.40156,"6,400"
苗栗縣,106,120.51267,24.40156,"6,259"
苗栗縣,106,120.57579,24.40200,"5,245"
苗栗縣,106,120.57579,24.40200,"5,343"
苗栗縣,106,120.57166,24.38449,"6,097"
苗栗縣,106,120.57166,24.38449,"6,396"
苗栗縣,106,120.56591,24.36575,"1,504"
苗栗縣,106,120.56591,24.36575,"1,422"
苗栗縣,106,120.55258,24.32437,"1,677"
苗栗縣,106,120.55258,24.32437,"1,534"
苗栗縣,106,120.53564,24.29198,"1,127"
苗栗縣,106,120.53564,24.29198,"1,187"
苗栗縣,106,120.52354,24.27159,"4,940"
苗栗縣,106,120.52354,24.27159,"5,201"
苗栗縣,106,120.51506,24.25187,"2,496"
苗栗縣,106,120.51506,24.25187,"2,748"
苗栗縣,106,120.5180,24.22584,"2,556"
苗栗縣,106,120.5180,24.22584,"2,605"
苗栗縣,106,120.49368,24.20352,"2,273"
苗栗縣,106,120.49368,24.20352,"2,183"
苗栗縣,106,120.49259,24.19220,"3,382"
苗栗縣,106,120.49259,24.19220,"3,386"
苗栗縣,106,120.4908,24.18276,"8,191"
苗栗縣,106,120.4908,24.18276,"8,086"
臺中市,106,120.47457,24.1778,"5,487"
臺中市,106,120.47457,24.1778,"4,946"
臺中市,106,120.49200,24.15416,"21,330"
臺中市,106,120.49200,24.15416,"20,853"
臺中市,106,120.4782,24.16279,"21,236"
臺中市,106,120.4782,24.16279,"20,511"
臺中市,106,120.45102,24.16203,"30,390"
臺中市,106,120.45102,24.16203,"29,600"
臺中市,106,120.42185,24.12506,"25,754"
臺中市,106,120.42185,24.12506,"27,603"
臺中市,106,120.41361,24.9488,"37,519"
臺中市,106,120.41361,24.9488,"35,037"
臺中市,106,120.41397,24.8501,"19,882"
臺中市,106,120.41397,24.8501,"13,933"
臺中市,106,120.41125,24.5427,"28,308"
臺中市,106,120.41125,24.5427,"28,444"
臺中市,106,120.41446,24.0394,"10,565"
臺中市,106,120.41446,24.0394,"9,746"
南投縣,106,120.40456,23.58216,"11,868"
南投縣,106,120.40456,23.58216,"11,626"
南投縣,106,120.39516,23.56265,"15,463"
南投縣,106,120.39516,23.56265,"15,306"
南投縣,106,120.41353,23.51587,"9,192"
南投縣,106,120.41353,23.51587,"9,460"
南投縣,106,120.41571,23.50365,"15,842"
南投縣,106,120.41571,23.50365,"16,085"
南投縣,106,120.42246,23.48572,"5,810"
南投縣,106,120.42246,23.48572,"5,931"
南投縣,106,120.42433,23.46454,"8,051"
南投縣,106,120.42433,23.46454,"7,928"
南投縣,106,120.39194,23.45350,"5,630"
南投縣,106,120.39194,23.45350,"5,388"
南投縣,106,120.40584,23.58134,"11,620"
南投縣,106,120.40584,23.58134,"12,290"
南投縣,106,120.40300,23.56334,"6,969"
南投縣,106,120.40300,23.56334,"8,244"
南投縣,106,120.40351,23.55258,"6,313"
南投縣,106,120.40351,23.55258,"5,940"
南投縣,106,120.43219,23.48481,"3,536"
南投縣,106,120.43219,23.48481,"4,237"
苗栗縣,106,120.45521,24.36363,"2,479"
苗栗縣,106,120.45521,24.36363,"2,716"
苗栗縣,106,120.46547,24.3622,"6,837"
苗栗縣,106,120.46547,24.3622,"6,908"
苗栗縣,106,120.48576,24.35419,"6,512"
苗栗縣,106,120.48576,24.35419,"6,642"
苗栗縣,106,120.5021,24.33186,"5,964"
苗栗縣,106,120.5021,24.33186,"5,469"
苗栗縣,106,120.4932,24.31558,"17,927"
苗栗縣,106,120.4932,24.31558,"18,134"
苗栗縣,106,120.49240,24.30577,"10,597"
苗栗縣,106,120.49240,24.30577,"10,993"
苗栗縣,106,120.49472,24.28483,"2,957"
苗栗縣,106,120.49472,24.28483,"2,576"
苗栗縣,106,120.52367,24.27351,856
苗栗縣,106,120.52367,24.27351,742
臺中市,106,121.20203,24.2260,"1,014"
臺中市,106,121.20203,24.2260,808
臺中市,106,120.50224,24.12146,"6,068"
臺中市,106,120.50224,24.12146,"6,038"
臺中市,106,120.5325,24.10289,"5,827"
臺中市,106,120.5325,24.10289,"5,976"
臺中市,106,121.0023,24.11597,"3,092"
臺中市,106,121.0023,24.11597,"2,978"
臺中市,106,121.11178,24.15389,321
臺中市,106,121.11178,24.15389,587
臺中市,106,121.15376,24.15258,"2,692"
臺中市,106,121.15376,24.15258,"2,261"
臺中市,106,120.33419,24.16200,"10,933"
臺中市,106,120.33419,24.16200,"10,621"
臺中市,106,120.34543,24.14596,"30,525"
臺中市,106,120.34543,24.14596,"30,520"
臺中市,106,120.37342,24.14319,"22,007"
臺中市,106,120.37342,24.14319,"20,982"
臺中市,106,120.39229,24.13490,"14,336"
臺中市,106,120.39229,24.13490,"14,444"
臺中市,106,120.41470,24.14543,"32,418"
臺中市,106,120.41470,24.14543,"32,411"
臺中市,106,120.35599,24.15192,"9,726"
臺中市,106,120.35599,24.15192,"7,977"
臺中市,106,120.32332,24.14514,"12,974"
臺中市,106,120.32332,24.14514,"14,861"
臺中市,106,120.33533,24.14217,"17,497"
臺中市,106,120.33533,24.14217,"18,859"
臺中市,106,120.34496,24.12572,"17,580"
臺中市,106,120.34496,24.12572,"17,187"
臺中市,106,120.36562,24.10581,"35,140"
臺中市,106,120.36562,24.10581,"39,335"
臺中市,106,120.38592,24.09440,"52,792"
臺中市,106,120.38592,24.09440,"55,913"
臺中市,106,120.40471,24.8322,"13,938"
臺中市,106,120.40471,24.8322,"20,896"
苗栗縣,106,120.53448,24.42314,"8,387"
苗栗縣,106,120.53448,24.42314,"8,543"
苗栗縣,106,120.5374,24.41223,"8,745"
苗栗縣,106,120.5374,24.41223,"7,840"
苗栗縣,106,120.52537,24.4011,"8,627"
苗栗縣,106,120.52537,24.4011,"11,550"
苗栗縣,106,120.52581,24.38239,"5,188"
苗栗縣,106,120.52581,24.38239,"4,968"
苗栗縣,106,120.52511,24.3577,"3,500"
苗栗縣,106,120.52511,24.3577,"3,488"
苗栗縣,106,120.50401,24.34289,"9,725"
苗栗縣,106,120.50401,24.34289,"10,425"
苗栗縣,106,120.48243,24.3264,"4,854"
苗栗縣,106,120.48243,24.3264,"4,745"
苗栗縣,106,120.46566,24.29553,"2,324"
苗栗縣,106,120.46566,24.29553,"2,497"
苗栗縣,106,120.46455,24.26439,"4,705"
苗栗縣,106,120.46455,24.26439,"4,745"
苗栗縣,106,120.46165,24.24445,"7,894"
苗栗縣,106,120.46165,24.24445,"7,762"
苗栗縣,106,120.45296,24.23409,"8,279"
苗栗縣,106,120.45296,24.23409,"8,200"
苗栗縣,106,120.4423,24.20542,"7,027"
苗栗縣,106,120.4423,24.20542,"6,922"
臺中市,106,120.43211,24.1720,"25,730"
臺中市,106,120.43211,24.1720,"27,699"
臺中市,106,120.43136,24.15553,"18,460"
臺中市,106,120.43136,24.15553,"18,984"
苗栗縣,106,120.52297,24.41322,"10,556"
苗栗縣,106,120.52297,24.41322,"9,919"
苗栗縣,106,120.5204,24.39435,"6,572"
苗栗縣,106,120.5204,24.39435,"6,926"
苗栗縣,106,120.51187,24.37515,"8,234"
苗栗縣,106,120.51187,24.37515,"8,881"
苗栗縣,106,120.49424,24.35574,"9,696"
苗栗縣,106,120.49424,24.35574,"10,686"
彰化縣,106,120.34344,24.05086,"17,672"
彰化縣,106,120.34344,24.05086,"17,992"
彰化縣,106,120.37640,24.33317,"6,825"
彰化縣,106,120.37640,24.33317,"7,057"
南投縣,106,120.38592,24.0283,"8,969"
南投縣,106,120.38592,24.0283,"8,158"
南投縣,106,120.39320,23.59592,"13,690"
南投縣,106,120.39320,23.59592,"13,050"
南投縣,106,120.39585,23.59355,"9,342"
南投縣,106,120.39585,23.59355,"9,038"
南投縣,106,120.43239,23.58478,"6,940"
南投縣,106,120.43239,23.58478,"6,774"
南投縣,106,120.46474,23.5904,"3,929"
南投縣,106,120.46474,23.5904,"4,107"
南投縣,106,120.49124,24.00556,"5,382"
南投縣,106,120.49124,24.00556,"5,387"
南投縣,106,120.50476,24.01138,"2,900"
南投縣,106,120.50476,24.01138,"3,220"
南投縣,106,120.51475,23.5967,"3,041"
南投縣,106,120.51475,23.5967,"2,792"
南投縣,106,120.55278,23.58279,"3,977"
南投縣,106,120.55278,23.58279,"3,994"
南投縣,106,120.55396,23.58179,"14,614"
南投縣,106,120.55396,23.58179,"14,227"
南投縣,106,120.59248,23.58408,"11,729"
南投縣,106,120.59248,23.58408,"11,334"
南投縣,106,120.59428,23.58440,"12,552"
南投縣,106,120.59428,23.58440,"11,802"
南投縣,106,121.0902,24.01373,"2,055"
南投縣,106,121.0902,24.01373,"2,007"
南投縣,106,121.09255,24.02396,"6,516"
南投縣,106,121.09255,24.02396,"6,219"
南投縣,106,120.39125,23.58482,"8,610"
南投縣,106,120.39125,23.58482,"7,428"
南投縣,106,120.39416,23.57142,"8,609"
南投縣,106,120.39416,23.57142,"8,300"
南投縣,106,120.41493,23.56319,"8,227"
南投縣,106,120.41493,23.56319,"7,755"
南投縣,106,120.41453,23.54501,"10,073"
南投縣,106,120.41453,23.54501,"10,347"
彰化縣,106,120.35402,24.05156,"11,760"
彰化縣,106,120.35402,24.05156,"9,363"
彰化縣,106,120.35598,24.05046,"7,062"
彰化縣,106,120.35598,24.05046,"7,177"
南投縣,106,120.37544,24.00445,"1,266"
南投縣,106,120.37544,24.00445,"1,446"
南投縣,106,120.38346,23.5941,"2,733"
南投縣,106,120.38346,23.5941,"2,556"
南投縣,106,120.4473,23.49596,"8,464"
南投縣,106,120.4473,23.49596,"8,853"
南投縣,106,120.47310,23.49180,"7,972"
南投縣,106,120.47310,23.49180,"8,358"
南投縣,106,120.55215,23.47505,"1,025"
南投縣,106,120.55215,23.47505,"1,038"
臺中市,106,120.33126,24.17394,"15,020"
臺中市,106,120.33126,24.17394,"15,058"
臺中市,106,120.31509,24.1675,"8,621"
臺中市,106,120.31509,24.1675,"7,311"
臺中市,106,120.30514,24.13466,"11,237"
臺中市,106,120.30514,24.13466,"7,622"
臺中市,106,120.30370,24.11348,"10,747"
臺中市,106,120.30370,24.11348,"9,329"
彰化縣,106,120.29360,24.10156,"3,605"
彰化縣,106,120.29360,24.10156,"3,862"
彰化縣,106,120.272554,24.71037,"4,988"
彰化縣,106,120.272554,24.71037,"4,807"
彰化縣,106,120.25462,24.04197,"9,275"
彰化縣,106,120.25462,24.04197,"8,874"
彰化縣,106,120.25077,24.03164,"5,138"
彰化縣,106,120.25077,24.03164,"4,457"
彰化縣,106,120.23067,24.00448,"1,941"
彰化縣,106,120.23067,24.00448,"2,101"
彰化縣,106,120.19180,23.55185,"7,418"
彰化縣,106,120.19180,23.55185,"6,181"
彰化縣,106,120.17383,23.52190,"6,703"
彰化縣,106,120.17383,23.52190,"6,181"
南投縣,106,120.53246,23.29136,288
南投縣,106,120.53246,23.29136,308
彰化縣,106,120.32119,24.04365,"15,260"
彰化縣,106,120.32119,24.04365,"15,952"
彰化縣,106,120.30277,24.02429,"13,457"
彰化縣,106,120.30277,24.02429,"13,856"
彰化縣,106,120.29090,24.00365,"9,317"
彰化縣,106,120.29090,24.00365,"15,525"
彰化縣,106,120.28514,23.57502,"5,095"
彰化縣,106,120.28514,23.57502,"5,366"
彰化縣,106,120.28292,23.55194,"8,172"
彰化縣,106,120.28292,23.55194,"8,493"
彰化縣,106,120.28257,23.53269,"2,719"
彰化縣,106,120.28257,23.53269,"2,485"
彰化縣,106,120.25368,23.51201,"3,529"
彰化縣,106,120.25368,23.51201,"3,618"
臺中市,106,120.51401,24.09384,"1,163"
臺中市,106,120.51401,24.09384,"1,188"
臺中市,106,120.52517,24.07447,707
臺中市,106,120.52517,24.07447,673
南投縣,106,120.52381,24.04300,"1,972"
南投縣,106,120.52381,24.04300,"1,887"
南投縣,106,120.54375,24.03290,"1,713"
南投縣,106,120.54375,24.03290,"1,729"
南投縣,106,120.58259,23.59184,"4,464"
南投縣,106,120.58259,23.59184,"4,318"
南投縣,106,120.58181,23.58523,"7,089"
南投縣,106,120.58181,23.58523,"7,094"
南投縣,106,120.55339,23.54247,"12,122"
南投縣,106,120.55339,23.54247,"12,514"
南投縣,106,120.52206,23.48280,"1,948"
南投縣,106,120.52206,23.48280,"1,847"
南投縣,106,120.52131,23.46444,"3,604"
南投縣,106,120.52131,23.46444,"3,677"
南投縣,106,120.52460,23.39334,"3,348"
南投縣,106,120.52460,23.39334,"3,620"
南投縣,106,120.51497,23.33109,789
南投縣,106,120.51497,23.33109,805
南投縣,106,120.54298,23.31431,275
南投縣,106,120.54298,23.31431,266
南投縣,106,120.55149,23.52187,"4,573"
南投縣,106,120.55149,23.52187,"4,298"
苗栗縣,106,120.5270,24.43183,"5,148"
苗栗縣,106,120.5270,24.43183,"5,394"
苗栗縣,106,120.5261,24.43184,"1,628"
苗栗縣,106,120.5261,24.43184,"1,515"
苗栗縣,106,120.46247,24.37304,"3,493"
苗栗縣,106,120.46247,24.37304,"3,327"
苗栗縣,106,120.46247,24.37300,"1,358"
苗栗縣,106,120.46247,24.37300,"1,030"
苗栗縣,106,120.43362,24.3546,"3,793"
苗栗縣,106,120.43362,24.3546,"3,807"
苗栗縣,106,120.43361,24.3556,304
苗栗縣,106,120.43361,24.3556,300
苗栗縣,106,120.38153,24.26230,"3,348"
苗栗縣,106,120.38153,24.26230,"2,579"
苗栗縣,106,120.38155,24.26227,996
苗栗縣,106,120.38155,24.26227,925
臺中市,106,120.36281,24.23531,"6,185"
臺中市,106,120.36281,24.23531,"5,428"
臺中市,106,120.36280,24.23534,279
臺中市,106,120.36280,24.23534,596
臺中市,106,120.3428,24.19345,"7,712"
臺中市,106,120.3428,24.19345,"7,640"
臺中市,106,120.3424,24.19346,854
臺中市,106,120.3424,24.19346,678
臺中市,106,120.32409,24.16112,"17,170"
臺中市,106,120.32409,24.16112,"16,459"
臺中市,106,120.32546,24.16479,"12,905"
臺中市,106,120.32546,24.16479,"12,899"
彰化縣,106,120.28080,24.10001,"15,115"
彰化縣,106,120.28080,24.10001,"14,473"
彰化縣,106,120.26550,24.08395,"15,447"
彰化縣,106,120.26550,24.08395,"16,651"
臺中市,106,120.31546,24.14235,"19,239"
臺中市,106,120.31546,24.14235,"18,456"
臺中市,106,120.31319,24.13312,"14,595"
臺中市,106,120.31319,24.13312,"14,633"
彰化縣,106,120.25145,24.04558,"20,005"
彰化縣,106,120.25145,24.04558,"20,056"
彰化縣,106,120.24399,24.03487,"17,147"
彰化縣,106,120.24399,24.03487,"15,916"
彰化縣,106,120.26107,24.06526,"17,837"
彰化縣,106,120.26107,24.06526,"17,278"
彰化縣,106,120.232457,24.014103,"10,281"
彰化縣,106,120.232457,24.014103,"9,533"
彰化縣,106,120.214014,23.58308,"9,644"
彰化縣,106,120.214014,23.58308,"8,843"
彰化縣,106,120.174628,23.511753,"5,287"
彰化縣,106,120.174628,23.511753,"5,114"
彰化縣,106,120.28219,24.09134,"4,218"
彰化縣,106,120.28219,24.09134,"4,156"
彰化縣,106,120.29318,24.08595,"3,212"
彰化縣,106,120.29318,24.08595,"3,082"
彰化縣,106,120.31108,24.08456,"15,153"
彰化縣,106,120.31108,24.08456,"16,671"
臺中市,106,120.39494,24.04355,"11,112"
臺中市,106,120.39494,24.04355,"11,583"
臺中市,106,120.39492,24.04356,"17,291"
臺中市,106,120.39492,24.04356,"16,291"
臺中市,106,120.39503,24.04537,"5,474"
臺中市,106,120.39503,24.04537,"5,879"
南投縣,106,120.40449,24.00363,"5,128"
南投縣,106,120.40449,24.00363,"5,680"
南投縣,106,120.40447,24.00366,"7,034"
南投縣,106,120.40447,24.00366,"7,408"
南投縣,106,120.40448,24.00367,"2,202"
南投縣,106,120.40448,24.00367,"2,061"
南投縣,106,120.40465,23.59577,"8,595"
南投縣,106,120.40465,23.59577,"9,904"
苗栗縣,106,120.48122,24.36141,"3,067"
苗栗縣,106,120.48122,24.36141,"3,137"
苗栗縣,106,120.50401,24.3416,"12,533"
苗栗縣,106,120.50401,24.3416,"12,494"
苗栗縣,106,120.48377,24.31399,"9,343"
苗栗縣,106,120.48377,24.31399,"8,911"
苗栗縣,106,120.48157,24.29197,"6,664"
苗栗縣,106,120.48157,24.29197,"6,351"
苗栗縣,106,120.52374,24.27286,"5,566"
苗栗縣,106,120.52374,24.27286,"5,229"
臺中市,106,120.36256,24.05415,"23,677"
臺中市,106,120.36256,24.05415,"24,955"
臺中市,106,120.36256,24.05415,"33,188"
臺中市,106,120.36256,24.05415,"6,277"
臺中市,106,120.36256,24.05415,"4,193"
臺中市,106,120.36256,24.05415,0
臺中市,106,120.36521,24.06167,"46,137"
臺中市,106,120.36521,24.06167,"50,082"
台中市,106,120.36521,24.06167,"5,830"
台中市,106,120.36521,24.06167,"9,403"
臺中市,106,120.37116,24.07213,"44,138"
臺中市,106,120.37116,24.07213,"47,436"
臺中市,106,120.37116,24.07213,"23,388"
臺中市,106,120.37116,24.07213,"8,021"
臺中市,106,120.37153,24.07577,"54,458"
臺中市,106,120.37153,24.07577,"57,173"
臺中市,106,120.37153,24.07577,"13,042"
臺中市,106,120.37153,24.07577,"12,052"
臺中市,106,120.37268,24.0996,"44,810"
臺中市,106,120.37268,24.0996,"43,879"
臺中市,106,120.37268,24.0996,"19,742"
臺中市,106,120.37268,24.0996,"13,512"
臺中市,106,120.37507,24.09598,"47,708"
臺中市,106,120.37507,24.09598,"41,516"
臺中市,106,120.37507,24.09598,"17,021"
臺中市,106,120.37507,24.09598,"15,881"
臺中市,106,120.3809,24.10219,"64,640"
臺中市,106,120.3809,24.10219,"58,584"
臺中市,106,120.3809,24.10219,"9,333"
臺中市,106,120.3809,24.10219,"12,010"
臺中市,106,120.38414,24.11409,"44,353"
臺中市,106,120.38414,24.11409,"44,411"
臺中市,106,120.38414,24.11409,"16,709"
臺中市,106,120.38414,24.11409,"18,003"
臺中市,106,120.3909,24.11500,"44,913"
臺中市,106,120.3909,24.11500,"44,120"
臺中市,106,120.3909,24.11500,"9,151"
臺中市,106,120.3909,24.11500,"10,208"
臺中市,106,120.41293,24.1235,"47,684"
臺中市,106,120.41293,24.1235,"47,777"
臺中市,106,120.40473,24.1236,"9,669"
臺中市,106,120.40473,24.1236,"12,614"
臺中市,106,120.41293,24.1235,"12,329"
臺中市,106,120.41293,24.1235,"10,536"
臺中市,106,120.42354,24.1218,"46,653"
臺中市,106,120.42354,24.1218,"47,547"
臺中市,106,120.41533,24.1237,"13,313"
臺中市,106,120.41533,24.1237,"9,993"
臺中市,106,120.42354,24.1218,"8,529"
臺中市,106,120.42354,24.1218,"12,841"
臺中市,106,120.43153,24.10368,"41,824"
臺中市,106,120.43153,24.10368,"44,672"
臺中市,106,120.43153,24.10368,"13,450"
臺中市,106,120.43153,24.10368,"12,873"
臺中市,106,120.43153,24.10368,"10,948"
臺中市,106,120.43153,24.10368,0
臺中市,106,120.4327,24.09296,"41,243"
臺中市,106,120.4327,24.09296,"39,626"
臺中市,106,120.4327,24.09296,"11,526"
臺中市,106,120.4327,24.09296,"11,796"
臺中市,106,120.4327,24.09296,"12,721"
臺中市,106,120.4327,24.09296,"14,376"
臺中市,106,120.4149,24.05291,"39,040"
臺中市,106,120.4149,24.05291,"34,603"
臺中市,106,120.4149,24.05291,"9,186"
臺中市,106,120.4149,24.05291,"7,568"
彰化縣,106,120.35349,24.04416,"15,405"
彰化縣,106,120.35349,24.04416,"15,345"
彰化縣,106,120.35416,24.05022,"3,719"
彰化縣,106,120.35416,24.05022,"8,673"
彰化縣,106,120.345945,24.3717,"19,011"
彰化縣,106,120.345945,24.3717,"18,999"
彰化縣,106,120.33043,24.01039,"10,842"
彰化縣,106,120.33043,24.01039,"10,297"
彰化縣,106,120.29260,24.00319,"13,267"
彰化縣,106,120.29260,24.00319,"12,302"
彰化縣,106,120.29268,24.00342,"7,661"
彰化縣,106,120.29268,24.00342,"7,706"
彰化縣,106,120.30293,23.58556,"8,918"
彰化縣,106,120.30293,23.58556,"9,661"
彰化縣,106,120.30364,23.58460,"6,912"
彰化縣,106,120.30364,23.58460,"5,698"
彰化縣,106,120.30233,23.59085,"11,799"
彰化縣,106,120.30233,23.59085,"3,904"
彰化縣,106,120.32335,23.57546,"22,705"
彰化縣,106,120.32335,23.57546,"21,143"
彰化縣,106,120.32043,23.58091,"3,389"
彰化縣,106,120.32043,23.58091,"7,992"
彰化縣,106,120.34100,23.56414,"12,748"
彰化縣,106,120.34100,23.56414,"12,990"
彰化縣,106,120.33255,23.56298,"7,459"
彰化縣,106,120.33255,23.56298,"13,254"
彰化縣,106,120.36150,23.56298,"14,828"
彰化縣,106,120.36150,23.56298,"14,639"
彰化縣,106,120.35377,23.56236,"10,350"
彰化縣,106,120.35377,23.56236,"6,627"
雲林縣,106,120.47163,23.79468,"4,045"
雲林縣,106,120.47163,23.79468,"4,012"
雲林縣,106,120.496968,23.750205,"4,012"
雲林縣,106,120.496968,23.750205,"4,045"
雲林縣,106,120.483807,23.709371,"5,613"
雲林縣,106,120.483807,23.709371,"5,432"
雲林縣,106,120.480632,23.685332,"30,435"
雲林縣,106,120.480632,23.685332,"33,161"
雲林縣,106,120.471297,23.648533,"9,254"
雲林縣,106,120.471297,23.648533,"7,660"
嘉義縣,106,120.44403,23.59072,"8,780"
嘉義縣,106,120.44403,23.59072,"8,774"
嘉義縣,106,120.43619,23.53644,"16,507"
嘉義縣,106,120.43619,23.53644,"17,500"
嘉義市,106,120.45036,23.50000,"19,682"
嘉義市,106,120.45036,23.50000,"25,970"
嘉義市,106,120.43871,23.48060,"15,015"
嘉義市,106,120.43871,23.48060,"10,681"
嘉義市,106,120.42797,23.46811,"10,028"
嘉義市,106,120.42797,23.46811,"8,120"
嘉義縣,106,120.40892,23.44582,"23,779"
嘉義縣,106,120.40892,23.44582,"24,662"
嘉義縣,106,120.38186,23.40247,"8,598"
嘉義縣,106,120.38186,23.40247,"8,460"
台南縣,106,120.33867,23.32331,"11,437"
台南縣,106,120.33867,23.32331,"11,521"
台南縣,106,120.2272,23.25989,"12,528"
台南縣,106,120.2272,23.25989,"13,467"
